arm_box_kind	dataset	key	status	reason	center_x	center_y	center_z	size_x	size_y	size_z	method	pocket_rank	pocket_score	pocket_alpha_spheres	distance_to_crystal_centroid	ligand_fits_in_box	recorded
partner_ligand	crossdock	7CD9_FVR__into__9CUX	ok		-35.479	0.696	-13.215	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7C3U_AZG__into__4LD2	ok		21.58	32.466	46.064	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7CTM_BDP__into__7BR4	ok		27.919	-4.891	12.342	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7CL8_TES__into__6L69	ok		-57.353	-15.089	8.646	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7DQL_4CL__into__7P2M	ok		-18.603	-15.046	6.553	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7DUA_HJ0__into__4CKJ	ok		26.492	10.738	10.237	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7DKT_GLF__into__5O0S	ok		58.335	67.545	60.653	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7CIJ_G0C__into__7CIG	ok		-31.339	12.386	-21.081	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7D5C_GV6__into__9WQT	ok		16.426	-3.019	39.799	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7ELT_TYM__into__7EV2	ok		10.206	45.204	13.735	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7ED2_A3P__into__7ED1	ok		32.354	-7.046	20.088	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7EPV_FDA__into__9HJW	ok		9.388	-34.431	8.858	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7F51_BA7__into__1Q1A	ok		8.082	29.467	-1.102	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7ES1_UDP__into__7ES0	ok		-15.485	-4.773	23.95	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7EBG_J0L__into__2E0A	ok		46.634	8.782	12.035	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7F5D_EUO__into__8AG2	ok		5.784	-4.128	2.629	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7JG0_GAR__into__4ZZ1	ok		26.379	-10.796	-18.83	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7JXX_VP7__into__4NFN	ok		9.715	21.399	23.702	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7KC5_BJZ__into__2ICA	ok		-10.188	2.216	26.732	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7KM8_WPD__into__6UWW	ok		8.279	-9.596	12.214	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7ECR_SIN__into__7ECS	ok		-36.89	-3.974	-77.19	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7L5F_XNG__into__3DHA	ok		-17.512	-7.218	16.906	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7F8T_FAD__into__4CDN	ok		71.379	101.181	42.69	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7L7C_XQ1__into__8DN0	ok		28.739	-9.291	6.313	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7L03_F9F__into__7LKL	ok		6.636	-4.081	21.546	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7LCU_XTA__into__7QY1	ok		48.269	-32.943	-5.292	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7LT0_ONJ__into__3T10	ok		10.529	-2.55	17.097	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7LZD_YHY__into__5JLB	ok		-13.011	2.54	-10.256	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7LEV_0JO__into__7LKL	ok		38.977	7.879	19.658	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7MMH_ZJY__into__7MM8	ok		-10.822	15.993	15.62	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7MGT_ZD4__into__4XDU	ok		-19.455	9.271	19.11	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7MOI_HPS__into__7MOE	ok		60.782	113.487	68.895	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7MYU_ZR7__into__3VF3	ok		30.584	71.425	19.506	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7MWU_ZPM__into__7MWV	ok		3.919	46.033	46.824	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7MSR_DCA__into__6WCV	ok		19.361	4.715	28.11	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7N03_ZRP__into__5WS7	ok		-3.687	-6.405	-15.195	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7N6F_0I1__into__3MDM	ok		-29.33	4.075	-5.864	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7B2C_TP7__into__7B1S	ok		-3.495	-2.212	60.144	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7N4N_0BK__into__7D5B	ok		21.341	-8.62	-17.581	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7NGW_UAW__into__7NGG	ok		-13.055	-28.664	2.189	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7N7B_T3F__into__7N7C	ok		46.79	-15.523	8.752	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7MGY_ZD1__into__7MEL	ok		24.572	-31.259	275.19	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7NF3_4LU__into__4ZA9	ok		21.865	10.176	24.489	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7NLV_UJE__into__2F01	ok		29.634	14.833	12.392	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7NP6_UK8__into__7NPC	ok		-1.694	-43.963	-15.057	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7NR8_UOE__into__8AOJ	ok		9.44	10.296	43.057	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7O0N_CDP__into__7BNR	ok		-10.52	20.756	-30.658	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7NF0_BYN__into__7NF2	ok		22.518	-9.374	12.952	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7O1T_5X8__into__5FEW	ok		35.482	25.49	0.199	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7OFK_VCH__into__7NPC	ok		-1.694	-43.963	-15.057	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7OEO_V9Z__into__4Z93	ok		18.313	-4.837	8.621	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7NXO_UU8__into__7NWA	ok		-41.237	0.958	14.429	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7NU0_DCL__into__7NTZ	ok		-6.131	-5.804	-26.812	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7OFF_VCB__into__9HWQ	ok		40.263	-20.694	-6.289	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7P2I_MFU__into__6Z5Z	ok		-4.898	23.346	-10.232	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7OPG_06N__into__6FT8	ok		-19.38	19.013	12.515	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7P1F_KFN__into__7P1E	ok		20.216	-15.176	-29.545	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7P1M_4IU__into__9FYJ	ok		10.256	5.365	-9.872	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7P5T_5YG__into__7QJL	ok		19.498	42.676	86.593	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7PL1_SFG__into__9RYL	ok		-14.528	34.739	4.991	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7PIH_7QW__into__5N1F	ok		-12.892	4.594	-29.741	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7P4C_5OV__into__4BA0	ok		28.536	79.507	36.433	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7PRM_81I__into__9F8D	ok		-36.079	-20.671	-5.752	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7PRI_7TI__into__7BM4	ok		-37.671	22.359	30.199	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7Q2B_M6H__into__7Q2H	ok		30.786	8.859	12.447	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7OP9_06K__into__6F4X	ok		-12.503	6.271	-15.892	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7Q27_8KC__into__6H5W	ok		-12.957	-7.427	21.12	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7Q25_8J9__into__6H5W	ok		-12.957	-7.427	21.12	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7QFM_AY3__into__3A99	ok		-9.74	82.929	-1.846	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7PT3_3KK__into__9QZ6	ok		25.928	5.142	29.987	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7QPP_VDX__into__3B0T	ok		-11.387	-3.16	31.794	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7QTA_URI__into__5FBF	ok		8.659	1.368	19.567	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7R7R_AWJ__into__4Z55	ok		-21.06	9.746	-7.503	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7QHG_T3B__into__5NXD	ok		24.885	-13.863	17.826	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7Q5I_I0F__into__2GJ4	ok		12.228	109.856	27.223	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7RH3_59O__into__9RR6	ok		-19.58	9.512	-1.001	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7RKW_5TV__into__5TL8	ok		6.253	19.982	47.658	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7R59_I5F__into__4ZZX	ok		8.233	14.756	59.167	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7FRX_O88__into__7FS3	ok		17.661	-41.672	29.053	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7ROU_66I__into__1Q11	ok		67.181	14.384	24.635	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7RZL_NPO__into__7LDQ	ok		-0.4	36.07	12.918	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7RNI_60I__into__3E33	ok		-69.227	-20.082	2.317	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7ROR_69X__into__9CLL	ok		-15.955	-2.075	21.929	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7SCW_GSP__into__12XE	ok		-23.972	4.285	22.895	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7SDD_4IP__into__7SDB	ok		10.383	-1.755	-6.977	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7SFO_98L__into__5DXE	ok		24.071	-2.066	7.106	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7T1D_E7K__into__9S1Z	ok		15.227	13.842	12.386	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7RSV_7IQ__into__7RSP	ok		50.525	2.642	106.117	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7T0D_FPP__into__7T08	ok		34.298	-36.146	-5.117	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7R6J_2I7__into__8EPR	ok		-39.054	-31.02	-67.595	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7TH4_FFO__into__3APT	ok		30.25	2.239	-4.631	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7THI_PGA__into__2HHJ	ok		40.891	31.735	68.808	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7TOM_5AD__into__7TOL	ok		18.094	46.064	46.693	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7TYP_KUR__into__6UYB	ok		-33.495	9.666	20.748	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7U3J_L6U__into__7U3H	ok		-1.966	-0.244	-22.209	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7TM6_GPJ__into__7TM5	ok		-2.563	0.626	1.0	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7TS6_KMI__into__6CID	ok		114.988	245.986	359.651	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7TSF_H4B__into__4FVY	ok		14.532	4.189	24.481	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7UJ5_DGL__into__8EB3	ok		-0.281	-13.613	-31.457	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7UMW_NAD__into__7UM8	ok		-32.142	26.941	-5.504	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7UQ3_O2U__into__4GJZ	ok		8.673	12.872	21.775	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7ULC_56B__into__7U1O	ok		70.861	15.973	68.369	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7USH_82V__into__5IG6	ok		10.499	17.849	-9.302	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7UJ4_OQ4__into__9WN9	ok		-21.347	-1.305	24.048	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7UYB_OK0__into__7UYA	ok		-20.921	-12.683	-10.601	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7V14_ORU__into__7MBO	ok		-1.162	10.535	-17.991	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7V43_C4O__into__7V44	ok		-2.517	47.472	8.787	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7UAW_MF6__into__8KBH	ok		21.4	-12.457	52.603	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7VBU_6I4__into__5J71	ok		15.508	1.036	-38.033	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7UTW_NAI__into__2JHF	ok		0.262	15.632	15.282	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7VB8_STL__into__7WAR	ok		1.252	20.468	-2.81	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7VQ9_ISY__into__7VQA	ok		24.266	0.926	-2.223	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7VWF_K55__into__5U3Q	ok		39.59	1.727	133.943	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7WL4_JFU__into__4QB3	ok		24.959	50.057	-3.171	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7WPW_F15__into__7FEZ	ok		7.111	-20.628	-2.385	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7VC5_9SF__into__7F9T	ok		-15.591	-8.606	12.873	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7WQQ_5Z6__into__9GFE	ok		-8.134	-8.672	-13.29	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7WUY_76N__into__7WW0	ok		20.992	48.453	25.527	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7VKZ_NOJ__into__7VL1	ok		19.834	-36.396	35.322	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7X9K_8OG__into__7WW6	ok		-7.19	0.706	24.456	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7XFA_D9J__into__9RR6	ok		-19.58	9.512	-1.001	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7X5N_5M5__into__9KRO	ok		-8.964	23.187	28.623	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7VYJ_CA0__into__7VX0	ok		-1.573	-49.055	24.632	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7XI7_4RI__into__1KMV	ok		14.76	35.071	35.168	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7XBV_APC__into__7XBT	ok		-2.885	19.12	9.34	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7XG5_PLP__into__4CE5	ok		-32.284	-53.107	33.13	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7SUC_COM__into__5A0Y	ok		35.155	36.157	-58.563	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7XPO_UPG__into__7XPQ	ok		-2.189	-7.872	11.606	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7XQZ_FPF__into__7XR7	ok		-20.236	-1.548	-19.183	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7Z1Q_NIO__into__9QK5	ok		18.892	5.846	2.86	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7Z7F_IF3__into__7Z5M	ok		17.427	25.637	-9.288	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7Z2O_IAJ__into__7OTF	ok		13.454	15.128	9.987	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7ZHP_IQY__into__4NFN	ok		9.715	21.399	23.702	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7XJN_NSD__into__7XJM	ok		-31.276	11.801	-8.32	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7YZU_DO7__into__7OFY	ok		10.59	-15.731	12.23	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7ZF0_DHR__into__7ZER	ok		35.668	45.581	53.457	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7ZTL_BCN__into__5G1X	ok		44.351	-10.222	39.388	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7ZU2_DHT__into__8E1A	ok		26.966	2.586	4.233	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7ZXV_45D__into__6T6K	ok		-0.144	-23.389	16.281	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	8A2D_KXY__into__8A27	ok		23.815	-10.622	-11.554	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	8AEM_LVF__into__7I7Y	ok		0.501	3.992	16.4	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	8AAU_LH0__into__3S95	ok		16.088	8.357	33.257	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	8AIE_M7L__into__8AYJ	ok		9.895	-0.345	13.686	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	8AY3_OE3__into__9TB8	ok		2.56	5.885	32.751	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	8AUH_L9I__into__8AUF	ok		-15.99	16.395	-5.119	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	8BOM_QU6__into__6Q7D	ok		-82.872	-18.863	87.793	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	8BTI_RFO__into__7BNB	ok		3.566	-5.346	5.827	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	8B8H_OJQ__into__6SCZ	ok		-26.622	66.842	13.642	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	8C3N_ADP__into__8BR9	ok		30.809	-21.812	21.947	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	7ZDY_6MJ__into__7ZB3	ok		-28.044	57.956	-7.943	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	8C5M_MTA__into__28WF	ok		-84.169	13.641	29.395	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	8CNH_V6U__into__4OYB	ok		17.803	24.68	-2.478	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	8D39_QDB__into__9DOE	ok		2.483	-2.248	15.67	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	8DHG_T78__into__4OQV	ok		-3.486	-40.492	5.658	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
partner_ligand	crossdock	8CSD_C5P__into__8CSC	ok		30.606	24.478	-26.122	25.0	25.0	25.0	centroid_of_partner_bound_ligand						2026-09-22T15:30:01+08:00
